paper_experiment_id,paper_group,benchmark,stage,split,history_index,loop_id,selected,derived,dataset,metric,value,unit,formula
ft-agent/main/panorama_pi4pc/run-3,ft-agent-main,panorama_pi4pc,final,validation,,,True,False,panorama_pi4pc,gold_hits,59.0,,
ft-agent/main/panorama_pi4pc/run-3,ft-agent-main,panorama_pi4pc,final,validation,,,True,False,panorama_pi4pc,silver_hits,0.0,,
ft-agent/main/panorama_pi4pc/run-3,ft-agent-main,panorama_pi4pc,final,validation,,,True,False,panorama_pi4pc,total_count,100.0,,
ft-agent/main/panorama_pi4pc/run-3,ft-agent-main,panorama_pi4pc,final,validation,,,True,False,panorama_pi4pc,valid_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,True,__paper_aggregate__,accuracy,33.507999999999996,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,exact_match,40.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,ROUGE-L,35.54,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,accuracy,35.54,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,correct_count,21.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,EM_with_error_10,32.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,accuracy,32.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,correct_count,8.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,True,__paper_aggregate__,accuracy,33.236000000000004,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,accuracy,28.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,correct_count,7.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,exact_match,28.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,ROUGE-L,38.18,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,accuracy,38.18,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,correct_count,22.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,EM_with_error_10,40.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,True,__paper_aggregate__,accuracy,33.507999999999996,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,exact_match,40.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,ROUGE-L,35.54,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,accuracy,35.54,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,correct_count,21.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,EM_with_error_10,32.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,accuracy,32.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,correct_count,8.0,,
ft-agent/main/tablebench_data_analysis/run-1,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,True,__paper_aggregate__,accuracy,33.507999999999996,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,exact_match,40.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,ROUGE-L,35.54,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,accuracy,35.54,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,correct_count,21.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,EM_with_error_10,32.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,accuracy,32.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,correct_count,8.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,True,__paper_aggregate__,accuracy,33.236000000000004,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,accuracy,28.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,correct_count,7.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,exact_match,28.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,ROUGE-L,38.18,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,accuracy,38.18,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,correct_count,22.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,EM_with_error_10,40.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,True,__paper_aggregate__,accuracy,33.507999999999996,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,exact_match,40.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,ROUGE-L,35.54,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,accuracy,35.54,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,correct_count,21.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,EM_with_error_10,32.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,accuracy,32.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,correct_count,8.0,,
ft-agent/main/tablebench_data_analysis/run-2,ft-agent-main,tablebench_data_analysis,final,validation,,,True,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,True,__paper_aggregate__,accuracy,33.507999999999996,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,EM_with_error_10,12.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,accuracy,12.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,correct_count,3.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,accuracy,40.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,correct_count,10.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,exact_match,40.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,ROUGE-L,35.54,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,accuracy,35.54,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,correct_count,21.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,48.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,accuracy,48.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,correct_count,12.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,EM_with_error_10,32.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,accuracy,32.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,correct_count,8.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,baseline,validation,,,False,False,tablebench_analysis_trendforecasting,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,True,__paper_aggregate__,accuracy,31.294,percent,unweighted mean accuracy across released dataset views
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,EM_with_error_10,8.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,accuracy,8.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,correct_count,2.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_correlationanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,accuracy,28.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,correct_count,7.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,exact_match,28.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_impactanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,ROUGE-L,40.47,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,accuracy,40.47,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,correct_count,29.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_other,total_count,100.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,EM_with_error_10,44.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,accuracy,44.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,correct_count,11.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_statisticalanalysis,total_count,25.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,EM_with_error_10,36.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,accuracy,36.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,correct_count,9.0,,
ft-agent/main/tablebench_data_analysis/run-3,ft-agent-main,tablebench_data_analysis,final,test,,,True,False,tablebench_analysis_trendforecasting,total_count,25.0,,
